OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu00269,2.7e-05,0,2.7e-05,0,0,0,0.124998,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu00273,0.00012,0,0.00012,7e-06,0,7e-06,0.493506,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(99),
Otu00277,0.000279,0,4.9e-05,0.000279,0,6.5e-05,0.941059,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00279,0.000173,0,2.7e-05,0.000219,0,4e-05,0.277722,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00283,0.000166,0,8.3e-05,0.000113,0,3.5e-05,0.523477,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00284,0.000326,0,7.3e-05,0.000518,0,0.000161,0.280719,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00285,0.000226,0,3e-05,0.000253,0,5e-05,0.578422,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00287,3.3e-05,0,1.4e-05,2.7e-05,0,1.1e-05,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00293,0.000312,0,0.000207,0.000126,0,4.6e-05,0.450549,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00294,0.000319,0,7.7e-05,0.000312,0,8.2e-05,0.908092,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00298,0.000166,0,4.2e-05,1e-04,0,3.2e-05,0.215784,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00300,0.000126,0,2.5e-05,0.000133,0,3e-05,0.733267,1,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Enterorhabdus(100),
Otu00302,7.3e-05,0,2.6e-05,4.7e-05,0,2.2e-05,0.381618,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(52),
Otu00305,0.000199,0,6.4e-05,0.000279,0,8.3e-05,0.396603,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(99),Clostridiales_unclassified(99),
Otu00307,0.000166,0,5.3e-05,0.000186,0,4.2e-05,0.713287,1,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(66),Bacteroidetes_unclassified(66),Bacteroidetes_unclassified(66),Bacteroidetes_unclassified(66),
Otu00310,0.000146,0,4.5e-05,0.000206,0,4e-05,0.282717,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(56),Bacteroidales(56),Bacteroidales_unclassified(56),Bacteroidales_unclassified(56),
Otu00312,0.000452,0,6.2e-05,0.000359,0,0.000112,0.428571,1,Bacteria(100),Tenericutes(99),Mollicutes(99),Anaeroplasmatales(99),Anaeroplasmataceae(99),Anaeroplasma(99),
Otu00314,0.000259,0,6e-05,0.000186,0,4.3e-05,0.288711,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00317,0.000133,0,5.3e-05,6.6e-05,0,2.9e-05,0.252747,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00319,7.3e-05,0,3.3e-05,7.3e-05,0,3.3e-05,0.888112,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00322,7e-06,0,7e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu00323,0.000286,0,4.7e-05,0.000199,0,2e-05,0.081918,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Anaerotruncus(100),
Otu00325,0,0,0,7e-06,0,7e-06,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00326,0.000266,0,4.8e-05,0.000924,1e-06,0.000356,0.075924,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00332,0.00012,0,3.7e-05,4e-05,0,1.4e-05,0.075924,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Intestinimonas(97),
Otu00335,0,0,0,7e-06,0,7e-06,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu00337,0.000113,0,3.1e-05,9.3e-05,0,3.5e-05,0.596404,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00339,9.3e-05,0,3.7e-05,0.000166,0,3.6e-05,0.1998,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00340,8e-05,0,1.4e-05,0.000126,0,3.9e-05,0.218781,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(97),Clostridium_IV(95),
Otu00343,7e-06,0,7e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00344,0.000133,0,6e-05,0.000206,0,4.9e-05,0.320679,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00346,1.3e-05,0,1.3e-05,0,0,0,0.499998,1,Bacteria(100),Firmicutes(98),Firmicutes_unclassified(90),Firmicutes_unclassified(90),Firmicutes_unclassified(90),Firmicutes_unclassified(90),
Otu00351,0.000106,0,5.2e-05,0.000106,0,4.5e-05,0.902098,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00354,0.000179,0,0.000143,8e-05,0,4.1e-05,0.723277,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00358,0.000113,0,5.5e-05,0.000206,0,3.3e-05,0.164835,1,Bacteria(100),Bacteria_unclassified(84),Bacteria_unclassified(84),Bacteria_unclassified(84),Bacteria_unclassified(84),Bacteria_unclassified(84),
Otu00359,0.000166,0,4e-05,0.000199,0,4.6e-05,0.595405,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00363,0,0,0,7e-06,0,7e-06,1,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00365,0.000246,0,4.9e-05,0.000206,0,5.2e-05,0.536464,1,Bacteria(100),Bacteroidetes(98),Bacteroidetes_unclassified(59),Bacteroidetes_unclassified(59),Bacteroidetes_unclassified(59),Bacteroidetes_unclassified(59),
Otu00369,0.000206,0,7.9e-05,0.000246,0,5.8e-05,0.695305,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00373,0.000266,0,0.000125,0.000226,0,8.8e-05,0.762238,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00378,2e-05,0,1e-05,0,0,0,0.249998,1,Bacteria(100),Bacteria_unclassified(97),Bacteria_unclassified(97),Bacteria_unclassified(97),Bacteria_unclassified(97),Bacteria_unclassified(97),
Otu00379,0.000226,0,7.2e-05,0.000106,0,3.3e-05,0.138861,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00380,8.6e-05,0,2.7e-05,6e-05,0,2.8e-05,0.400599,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00381,0.000179,0,4.6e-05,0.000166,0,5.3e-05,0.766234,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00382,0.000146,0,4.8e-05,0.000199,0,3.5e-05,0.316683,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00383,0.00012,0,2.4e-05,0.000219,0,5.6e-05,0.086913,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00387,2.7e-05,0,2e-05,1.3e-05,0,9e-06,0.687497,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00390,0.000299,0,5.1e-05,0.000219,0,6.2e-05,0.295704,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00392,0.000279,0,5.9e-05,0.000173,0,5.4e-05,0.233766,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00395,0.000226,0,0.000211,7e-06,0,7e-06,0.207792,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00396,0.000126,0,2.3e-05,9.3e-05,0,2e-05,0.218781,1,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu00398,0.000113,0,3.5e-05,0.000193,0,4.5e-05,0.204795,1,Bacteria(100),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),
Otu00404,0.000106,0,2.2e-05,8e-05,0,2.2e-05,0.293706,1,Bacteria(100),Proteobacteria(87),Proteobacteria_unclassified(87),Proteobacteria_unclassified(87),Proteobacteria_unclassified(87),Proteobacteria_unclassified(87),
Otu00406,0.000213,0,6e-05,0.000179,0,4.2e-05,0.613387,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00408,7e-06,0,7e-06,7e-06,0,7e-06,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(98),
Otu00409,0.000133,0,5e-05,6.6e-05,0,2.9e-05,0.236763,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(80),Bacteroidales(80),Bacteroidales_unclassified(79),Bacteroidales_unclassified(79),
Otu00412,4e-05,0,1.4e-05,8.6e-05,0,3.7e-05,0.203796,1,Bacteria(100),Firmicutes(97),Clostridia(97),Clostridia_unclassified(97),Clostridia_unclassified(97),Clostridia_unclassified(97),
Otu00413,3.3e-05,0,1.1e-05,8e-05,0,3.3e-05,0.158841,1,Bacteria(100),Firmicutes(99),Firmicutes_unclassified(99),Firmicutes_unclassified(99),Firmicutes_unclassified(99),Firmicutes_unclassified(99),
Otu00418,5.3e-05,0,1.9e-05,8e-05,0,1.4e-05,0.146853,1,Bacteria(100),Bacteria_unclassified(96),Bacteria_unclassified(96),Bacteria_unclassified(96),Bacteria_unclassified(96),Bacteria_unclassified(96),
Otu00419,0.000106,0,2.2e-05,6.6e-05,0,1.6e-05,0.106893,1,Bacteria(100),Bacteria_unclassified(96),Bacteria_unclassified(96),Bacteria_unclassified(96),Bacteria_unclassified(96),Bacteria_unclassified(96),
Otu00420,3.3e-05,0,1.1e-05,6e-05,0,2.6e-05,0.267732,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00422,0.000146,0,5.1e-05,0.000133,0,5e-05,0.809191,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00424,1.3e-05,0,1.3e-05,1.3e-05,0,9e-06,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00425,1.3e-05,0,9e-06,0,0,0,0.499998,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00426,7e-06,0,7e-06,0,0,0,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00427,1.3e-05,0,9e-06,2e-05,0,1.4e-05,1,1,Bacteria(100),Candidatus_Saccharibacteria(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),
Otu00434,4e-05,0,1.4e-05,3.3e-05,0,2e-05,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00435,1.3e-05,0,9e-06,0,0,0,0.499998,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00438,0.000186,0,8.9e-05,8e-05,0,3.3e-05,0.270729,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00439,0.00014,0,2.6e-05,0.00012,0,2.2e-05,0.524476,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(96),Bacteroidales(96),Bacteroidales_unclassified(96),Bacteroidales_unclassified(96),
Otu00440,0,0,0,7e-06,0,7e-06,1,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00441,7e-06,0,7e-06,2.7e-05,0,1.4e-05,0.374996,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00442,1e-04,0,3.2e-05,7.3e-05,0,1.3e-05,0.373626,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(98),Bacteroidales(98),Bacteroidales_unclassified(66),Bacteroidales_unclassified(66),
Otu00443,0.000199,0,9.1e-05,2.7e-05,0,1.4e-05,0.106893,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00450,0.000173,0,6.1e-05,7.3e-05,0,1.9e-05,0.128871,1,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00453,0.000159,0,2.4e-05,0.000153,0,5.7e-05,0.837163,1,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu00461,4.7e-05,0,1.9e-05,1.3e-05,0,9e-06,0.179681,1,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00463,7e-06,0,7e-06,2.7e-05,0,1.4e-05,0.374996,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(99),
Otu00464,6.6e-05,0,2.3e-05,4.7e-05,0,1.7e-05,0.435564,1,Bacteria(100),Firmicutes(84),Clostridia(81),Clostridia_unclassified(81),Clostridia_unclassified(81),Clostridia_unclassified(81),
Otu00466,2e-05,0,1e-05,4e-05,0,1.7e-05,0.507806,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00467,6.6e-05,0,1.6e-05,0.000159,0,4.3e-05,0.080919,1,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu00473,2e-05,0,1.4e-05,0,0,0,0.249998,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00475,1e-04,0,2.6e-05,6.6e-05,0,2.3e-05,0.275724,1,Bacteria(100),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),
Otu00476,1.3e-05,0,9e-06,0,0,0,0.499998,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00478,3.3e-05,0,1.4e-05,1.3e-05,0,9e-06,0.45312,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00479,0,0,0,1.3e-05,0,9e-06,0.499998,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Intestinimonas(93),
Otu00481,5.3e-05,0,2.5e-05,0.000113,0,4.4e-05,0.177822,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Ruminococcus2(84),
Otu00483,1.3e-05,0,9e-06,7e-06,0,7e-06,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(98),Porphyromonadaceae_unclassified(81),
Otu00484,1.3e-05,0,9e-06,0,0,0,0.499998,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00486,0,0,0,0.000186,0,0.000123,0.233766,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00488,7e-06,0,7e-06,2.7e-05,0,1.4e-05,0.374996,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu00492,0,0,0,7e-06,0,7e-06,1,1,Bacteria(100),Firmicutes(96),Firmicutes_unclassified(96),Firmicutes_unclassified(96),Firmicutes_unclassified(96),Firmicutes_unclassified(96),
Otu00495,0.000106,0,4.3e-05,9.3e-05,0,3.3e-05,0.743257,1,Bacteria(100),Tenericutes(97),Mollicutes(97),Anaeroplasmatales(97),Anaeroplasmataceae(97),Anaeroplasma(97),
Otu00502,9.3e-05,0,2.7e-05,6.6e-05,0,3.4e-05,0.447552,1,Bacteria(100),Tenericutes(100),Mollicutes(100),Anaeroplasmatales(100),Anaeroplasmataceae(100),Anaeroplasma(100),
Otu00503,6e-05,0,1.7e-05,3.3e-05,0,1.4e-05,0.115884,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(98),Bacteroidales_unclassified(98),
Otu00505,1.3e-05,0,9e-06,0,0,0,0.499998,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(94),Porphyromonadaceae_unclassified(94),
Otu00506,4e-05,0,2.2e-05,2.7e-05,0,1.4e-05,0.753902,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00511,7.3e-05,0,2.6e-05,2.7e-05,0,2e-05,0.138861,1,Bacteria(100),Proteobacteria(100),Epsilonproteobacteria(100),Campylobacterales(100),Helicobacteraceae(100),Helicobacter(100),
Otu00512,1.3e-05,0,1.3e-05,0,0,0,0.499998,1,Bacteria(100),Firmicutes(91),Firmicutes_unclassified(91),Firmicutes_unclassified(91),Firmicutes_unclassified(91),Firmicutes_unclassified(91),
Otu00513,8.6e-05,0,4e-05,8e-05,0,2.8e-05,0.77023,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00517,6.6e-05,0,2.5e-05,0.00012,0,3.7e-05,0.197802,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00519,0.00012,0,5.4e-05,4.7e-05,0,1.3e-05,0.168831,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Acetatifactor(100),
Otu00523,6e-05,0,2.4e-05,4.7e-05,0,1.9e-05,0.566434,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00524,7e-06,0,7e-06,0,0,0,1,1,Bacteria(100),Candidatus_Saccharibacteria(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),
Otu00525,7e-06,0,7e-06,0,0,0,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(94),
Otu00526,2.7e-05,0,1.4e-05,2.7e-05,0,1.4e-05,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(98),
Otu00527,2.7e-05,0,2.7e-05,0.000226,0,0.000152,0.206793,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(96),Porphyromonadaceae_unclassified(96),
Otu00533,6.6e-05,0,2.1e-05,5.3e-05,0,3.1e-05,0.589411,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00534,1.3e-05,0,9e-06,0,0,0,0.499998,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(92),Porphyromonadaceae_unclassified(85),
Otu00539,7e-06,0,7e-06,1.3e-05,0,1.3e-05,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00540,7e-06,0,7e-06,1.3e-05,0,9e-06,1,1,Bacteria(100),Proteobacteria(95),Proteobacteria_unclassified(95),Proteobacteria_unclassified(95),Proteobacteria_unclassified(95),Proteobacteria_unclassified(95),
Otu00541,2.7e-05,0,2e-05,0,0,0,0.124998,1,Bacteria(100),Candidatus_Saccharibacteria(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),
Otu00542,4.7e-05,0,1.7e-05,2e-05,0,1e-05,0.343742,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00544,2e-05,0,1e-05,1.3e-05,0,9e-06,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(99),Porphyromonadaceae_unclassified(92),
Otu00545,0,0,0,7e-06,0,7e-06,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00549,7e-06,0,7e-06,0,0,0,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00550,7e-06,0,7e-06,7e-06,0,7e-06,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00552,9.3e-05,0,3.2e-05,3.3e-05,0,1.4e-05,0.071928,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00554,3.3e-05,0,2e-05,4.7e-05,0,2.6e-05,0.77441,1,Bacteria(100),Tenericutes(100),Mollicutes(100),Anaeroplasmatales(100),Anaeroplasmataceae(100),Anaeroplasma(100),
Otu00555,2e-05,0,1e-05,2e-05,0,1e-05,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(72),Bacteroidales(72),Bacteroidales_unclassified(72),Bacteroidales_unclassified(72),
Otu00556,0,0,0,7e-06,0,7e-06,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00557,4.7e-05,0,1.7e-05,7.3e-05,0,2.8e-05,0.330669,1,Bacteria(100),Tenericutes(100),Mollicutes(100),Anaeroplasmatales(100),Anaeroplasmataceae(100),Anaeroplasma(100),
Otu00560,4e-05,0,1.4e-05,6e-05,0,2e-05,0.281718,1,Bacteria(100),Firmicutes(59),Firmicutes_unclassified(59),Firmicutes_unclassified(59),Firmicutes_unclassified(59),Firmicutes_unclassified(59),
Otu00561,0.000113,0,6.4e-05,0,0,0,0.107892,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(95),Bacteroidales(95),Bacteroidales_unclassified(88),Bacteroidales_unclassified(88),
Otu00565,1.3e-05,0,9e-06,0,0,0,0.499998,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Romboutsia(95),
Otu00567,4.7e-05,0,2.4e-05,7e-06,0,7e-06,0.070309,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(55),
Otu00573,2e-05,0,1.4e-05,0,0,0,0.249998,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(77),
Otu00581,2e-05,0,2e-05,0,0,0,0.249998,1,Bacteria(100),Proteobacteria(100),Epsilonproteobacteria(100),Campylobacterales(100),Helicobacteraceae(100),Helicobacter(100),
Otu00583,3.3e-05,0,2.3e-05,8e-05,0,2.4e-05,0.120879,1,Bacteria(100),Firmicutes(100),Erysipelotrichia(65),Erysipelotrichales(65),Erysipelotrichaceae(65),Erysipelotrichaceae_unclassified(65),
Otu00586,4e-05,0,2.2e-05,5.3e-05,0,2.3e-05,0.790522,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
