OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu00186,0.000209,0,5.3e-05,0.000233,0,3.8e-05,0.685315,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00207,0.000204,0,4.6e-05,0.000193,0,6.9e-05,0.911089,1,Bacteria(100),Bacteroidetes(100),Flavobacteriia(99),Flavobacteriales(99),Flavobacteriales_unclassified(99),Flavobacteriales_unclassified(99),
Otu00222,0.000279,0,3.1e-05,0.000352,0,8.8e-05,0.488511,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00229,0.000309,0,7.5e-05,0.000326,0,9.1e-05,0.895105,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(95),
Otu00231,1e-04,0,2.1e-05,0.000166,0,8.6e-05,0.48951,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00247,0.000169,0,5.4e-05,0.000173,0,2.5e-05,0.93007,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00264,4e-05,0,1.5e-05,6e-05,0,2.6e-05,0.484515,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(98),Bacteroidales_unclassified(98),
Otu00274,7e-05,0,2.2e-05,8.6e-05,0,1.8e-05,0.558442,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00278,0.000164,0,4.3e-05,0.000199,0,4e-05,0.522478,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu00283,0.00013,0,4.5e-05,0.000113,0,3.5e-05,0.769231,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00286,2e-05,0,1.1e-05,2e-05,0,1.4e-05,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00300,0.00014,0,4.4e-05,0.000133,0,3e-05,0.839161,1,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Enterorhabdus(100),
Otu00328,0.000135,0,3.6e-05,0.000133,0,2.4e-05,0.948052,1,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Erysipelotrichaceae_unclassified(100),
Otu00337,6.5e-05,0,1.7e-05,9.3e-05,0,3.5e-05,0.535465,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00340,0.000125,0,2.6e-05,0.000126,0,3.9e-05,0.98002,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(97),Clostridium_IV(95),
Otu00349,0.000204,0,5.3e-05,0.000193,0,7.3e-05,0.909091,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00351,0.00014,0,3.4e-05,0.000106,0,4.5e-05,0.603397,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00354,0.000105,0,2.2e-05,8e-05,0,4.1e-05,0.616384,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00355,4e-05,0,1.1e-05,3.3e-05,0,1.4e-05,0.788457,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(98),Bacteroidales(98),Porphyromonadaceae(54),Porphyromonadaceae_unclassified(52),
Otu00360,5e-06,0,5e-06,7e-06,0,7e-06,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00361,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00385,2e-05,0,1.1e-05,3.3e-05,0,1.4e-05,0.510803,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Intestinimonas(77),
Otu00387,5e-06,0,5e-06,1.3e-05,0,9e-06,0.580173,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00408,1.5e-05,0,8e-06,7e-06,0,7e-06,0.640148,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(98),
Otu00412,0.00011,0,2.8e-05,8.6e-05,0,3.7e-05,0.661339,1,Bacteria(100),Firmicutes(97),Clostridia(97),Clostridia_unclassified(97),Clostridia_unclassified(97),Clostridia_unclassified(97),
Otu00413,9e-05,0,2.4e-05,8e-05,0,3.3e-05,0.846154,1,Bacteria(100),Firmicutes(99),Firmicutes_unclassified(99),Firmicutes_unclassified(99),Firmicutes_unclassified(99),Firmicutes_unclassified(99),
Otu00428,1e-05,0,1e-05,0,0,0,0.510203,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(74),Bacteroidales(74),Bacteroidales_unclassified(74),Bacteroidales_unclassified(74),
Otu00433,6e-05,0,1.5e-05,4e-05,0,2.2e-05,0.462537,1,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00435,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00459,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(99),
Otu00506,4e-05,0,1.3e-05,2.7e-05,0,1.4e-05,0.572848,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00511,2.5e-05,0,1.2e-05,2.7e-05,0,2e-05,1,1,Bacteria(100),Proteobacteria(100),Epsilonproteobacteria(100),Campylobacterales(100),Helicobacteraceae(100),Helicobacter(100),
Otu00534,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(92),Porphyromonadaceae_unclassified(85),
Otu00539,2.5e-05,0,1.4e-05,1.3e-05,0,1.3e-05,0.706242,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00544,3e-05,0,1.2e-05,1.3e-05,0,9e-06,0.479629,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(99),Porphyromonadaceae_unclassified(92),
Otu00547,1.5e-05,0,1.1e-05,7e-06,0,7e-06,0.640148,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(75),Bacteroidales_unclassified(75),
Otu00550,1.5e-05,0,8e-06,7e-06,0,7e-06,0.640148,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00555,2.5e-05,0,9e-06,2e-05,0,1e-05,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(72),Bacteroidales(72),Bacteroidales_unclassified(72),Bacteroidales_unclassified(72),
Otu00559,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00563,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(98),
Otu00565,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Romboutsia(95),
Otu00585,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu00587,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00590,3e-05,0,1.2e-05,3.3e-05,0,1.4e-05,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(97),
Otu00596,3e-05,0,1.2e-05,3.3e-05,0,1.1e-05,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00602,3e-05,0,1.2e-05,3.3e-05,0,2e-05,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00609,1.5e-05,0,8e-06,2e-05,0,1.4e-05,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(80),Bacteroidales(80),Bacteroidales_unclassified(73),Bacteroidales_unclassified(73),
Otu00611,5e-06,0,5e-06,1.3e-05,0,9e-06,0.580173,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(92),Bacteroidales(92),Bacteroidales_unclassified(92),Bacteroidales_unclassified(92),
Otu00620,2e-05,0,9e-06,2e-05,0,1.4e-05,1,1,Bacteria(100),Proteobacteria(93),Proteobacteria_unclassified(93),Proteobacteria_unclassified(93),Proteobacteria_unclassified(93),Proteobacteria_unclassified(93),
Otu00626,1e-05,0,1e-05,0,0,0,0.510203,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00627,1e-05,0,7e-06,2e-05,0,2e-05,0.657283,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(79),Bacteroidales(79),Bacteroidales_unclassified(69),Bacteroidales_unclassified(69),
Otu00630,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(97),
Otu00639,2e-05,0,1.1e-05,3.3e-05,0,1.4e-05,0.510803,1,Bacteria(100),Bacteroidetes(99),Bacteroidetes_unclassified(99),Bacteroidetes_unclassified(99),Bacteroidetes_unclassified(99),Bacteroidetes_unclassified(99),
Otu00653,5e-06,0,5e-06,7e-06,0,7e-06,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(87),Bacteroidales(87),Porphyromonadaceae(57),Porphyromonadaceae_unclassified(57),
Otu00656,1e-05,0,1e-05,0,0,0,0.510203,1,Bacteria(100),Candidatus_Saccharibacteria(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),
Otu00657,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Shuttleworthia(83),
Otu00664,1e-05,0,7e-06,7e-06,0,7e-06,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00667,2e-05,0,1.1e-05,1.3e-05,0,9e-06,0.706243,1,Bacteria(100),Bacteroidetes(53),Bacteroidetes_unclassified(53),Bacteroidetes_unclassified(53),Bacteroidetes_unclassified(53),Bacteroidetes_unclassified(53),
Otu00671,5e-06,0,5e-06,1.3e-05,0,9e-06,0.580173,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(89),Bacteroidales(89),Bacteroidales_unclassified(86),Bacteroidales_unclassified(86),
Otu00672,1e-05,0,7e-06,7e-06,0,7e-06,1,1,Bacteria(100),Firmicutes(100),Clostridia(99),Clostridiales(99),Ruminococcaceae(99),Ruminococcaceae_unclassified(88),
Otu00674,2.5e-05,0,9e-06,1.3e-05,0,1.3e-05,0.706242,1,Bacteria(100),Proteobacteria(71),Proteobacteria_unclassified(71),Proteobacteria_unclassified(71),Proteobacteria_unclassified(71),Proteobacteria_unclassified(71),
Otu00677,1e-05,0,7e-06,1.3e-05,0,9e-06,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Intestinimonas(100),
Otu00679,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Proteobacteria(100),Betaproteobacteria(97),Burkholderiales(85),Burkholderiales_unclassified(70),Burkholderiales_unclassified(70),
Otu00681,5e-06,0,5e-06,7e-06,0,7e-06,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(81),Bacteroidales(81),Bacteroidales_unclassified(81),Bacteroidales_unclassified(81),
Otu00685,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(85),Bacteroidales(85),Bacteroidales_unclassified(85),Bacteroidales_unclassified(85),
Otu00686,1e-05,0,7e-06,1.3e-05,0,1.3e-05,1,1,Bacteria(100),Bacteria_unclassified(91),Bacteria_unclassified(91),Bacteria_unclassified(91),Bacteria_unclassified(91),Bacteria_unclassified(91),
Otu00688,3e-05,0,1.2e-05,2.7e-05,0,1.1e-05,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(98),
Otu00694,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Proteobacteria(100),Deltaproteobacteria(96),Desulfovibrionales(96),Desulfovibrionales_unclassified(96),Desulfovibrionales_unclassified(96),
Otu00696,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Paraprevotella(100),
Otu00699,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(87),Porphyromonadaceae_unclassified(74),
Otu00701,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00703,1e-05,0,1e-05,0,0,0,0.510203,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu00704,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(94),Ruminococcaceae_unclassified(94),
Otu00706,1e-05,0,1e-05,7e-06,0,7e-06,1,1,Bacteria(100),Proteobacteria(100),Epsilonproteobacteria(100),Campylobacterales(100),Helicobacteraceae(100),Helicobacter(100),
Otu00709,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteria_unclassified(65),Bacteria_unclassified(65),Bacteria_unclassified(65),Bacteria_unclassified(65),Bacteria_unclassified(65),
Otu00713,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Proteobacteria(100),Epsilonproteobacteria(100),Campylobacterales(100),Helicobacteraceae(100),Helicobacter(100),
Otu00714,5e-06,0,5e-06,7e-06,0,7e-06,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00724,2e-05,0,9e-06,2e-05,0,2e-05,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(66),Bacteroidales(66),Bacteroidales_unclassified(66),Bacteroidales_unclassified(66),
Otu00726,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(96),Porphyromonadaceae_unclassified(96),
Otu00729,5e-06,0,5e-06,7e-06,0,7e-06,1,1,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(98),
Otu00733,5e-06,0,5e-06,7e-06,0,7e-06,1,1,Bacteria(100),Firmicutes(100),Bacilli(100),Bacillales(100),Staphylococcaceae(100),Staphylococcus(100),
Otu00735,1e-05,0,7e-06,7e-06,0,7e-06,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(71),Bacteroidales_unclassified(71),
Otu00736,2e-05,0,9e-06,1.3e-05,0,1.3e-05,0.706243,1,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(81),Bacteroidetes_unclassified(81),Bacteroidetes_unclassified(81),Bacteroidetes_unclassified(81),
Otu00742,1.5e-05,0,1.1e-05,2e-05,0,1e-05,1,1,Bacteria(100),Proteobacteria(93),Proteobacteria_unclassified(93),Proteobacteria_unclassified(93),Proteobacteria_unclassified(93),Proteobacteria_unclassified(93),
Otu00747,1.5e-05,0,8e-06,7e-06,0,7e-06,0.640148,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(73),Bacteroidales(73),Bacteroidales_unclassified(70),Bacteroidales_unclassified(70),
Otu00749,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00752,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(80),Clostridium_XlVb(67),
Otu00753,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(98),
Otu00763,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00764,5e-06,0,5e-06,1.3e-05,0,9e-06,0.580173,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Romboutsia(93),
Otu00768,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(98),
Otu00770,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00771,1.5e-05,0,8e-06,2e-05,0,1.4e-05,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(95),Bacteroidales(95),Bacteroidales_unclassified(55),Bacteroidales_unclassified(55),
Otu00773,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Candidatus_Saccharibacteria(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),
Otu00781,1e-05,0,7e-06,7e-06,0,7e-06,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVb(98),
Otu00782,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(95),Bacteroidales(95),Bacteroidales_unclassified(95),Bacteroidales_unclassified(95),
Otu00786,3e-05,0,1.4e-05,1.3e-05,0,9e-06,0.479629,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(55),
Otu00792,1.5e-05,0,1.1e-05,2.7e-05,0,2e-05,0.471237,1,Bacteria(100),Proteobacteria(86),Proteobacteria_unclassified(86),Proteobacteria_unclassified(86),Proteobacteria_unclassified(86),Proteobacteria_unclassified(86),
Otu00797,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(95),
Otu00799,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Proteobacteria(100),Epsilonproteobacteria(100),Campylobacterales(100),Helicobacteraceae(100),Helicobacter(100),
Otu00810,1e-05,0,7e-06,1.3e-05,0,9e-06,1,1,Bacteria(100),Firmicutes(58),Clostridia(55),Clostridia_unclassified(52),Clostridia_unclassified(52),Clostridia_unclassified(52),
Otu00812,1e-05,0,7e-06,7e-06,0,7e-06,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00814,1e-05,0,7e-06,7e-06,0,7e-06,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(97),Bacteroidales_unclassified(97),
Otu00817,1.5e-05,0,1.1e-05,7e-06,0,7e-06,0.640148,1,Bacteria(100),Firmicutes(66),Clostridia(57),Clostridia_unclassified(57),Clostridia_unclassified(57),Clostridia_unclassified(57),
Otu00818,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00821,5e-06,0,5e-06,7e-06,0,7e-06,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(88),
Otu00822,1.5e-05,0,1.1e-05,7e-06,0,7e-06,0.640148,1,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Lactobacillus(100),
Otu00824,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00828,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(71),Bacteroidales(71),Bacteroidales_unclassified(71),Bacteroidales_unclassified(71),
Otu00829,1.5e-05,0,1.1e-05,1.3e-05,0,9e-06,1,1,Bacteria(100),Proteobacteria(84),Proteobacteria_unclassified(84),Proteobacteria_unclassified(84),Proteobacteria_unclassified(84),Proteobacteria_unclassified(84),
Otu00832,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Firmicutes(88),Clostridia(81),Clostridiales(81),Clostridiales_unclassified(62),Clostridiales_unclassified(62),
Otu00834,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(97),
Otu00839,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00841,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Proteobacteria(67),Proteobacteria_unclassified(67),Proteobacteria_unclassified(67),Proteobacteria_unclassified(67),Proteobacteria_unclassified(67),
Otu00842,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu00843,5e-06,0,5e-06,1.3e-05,0,9e-06,0.580173,1,Bacteria(100),Proteobacteria(97),Proteobacteria_unclassified(97),Proteobacteria_unclassified(97),Proteobacteria_unclassified(97),Proteobacteria_unclassified(97),
Otu00848,1e-05,0,1e-05,0,0,0,0.510203,1,Bacteria(100),Proteobacteria(100),Epsilonproteobacteria(100),Campylobacterales(100),Helicobacteraceae(100),Helicobacter(100),
Otu00854,5e-06,0,5e-06,7e-06,0,7e-06,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(97),Bacteroidales(97),Bacteroidales_unclassified(94),Bacteroidales_unclassified(94),
Otu00856,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(97),
Otu00857,1.5e-05,0,8e-06,1.3e-05,0,9e-06,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(90),Bacteroidetes_unclassified(90),Bacteroidetes_unclassified(90),Bacteroidetes_unclassified(90),
Otu00859,1.5e-05,0,8e-06,1.3e-05,0,9e-06,1,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00863,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Bacteria_unclassified(80),Bacteria_unclassified(80),Bacteria_unclassified(80),Bacteria_unclassified(80),Bacteria_unclassified(80),
Otu00864,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00866,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(94),Bacteroidetes_unclassified(94),Bacteroidetes_unclassified(94),Bacteroidetes_unclassified(94),
Otu00871,1.5e-05,0,1.1e-05,7e-06,0,7e-06,0.640148,1,Bacteria(100),Firmicutes(100),Clostridia(87),Clostridiales(87),Clostridiales_unclassified(80),Clostridiales_unclassified(80),
Otu00879,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(97),Bacteroidia(93),Bacteroidales(93),Bacteroidales_unclassified(54),Bacteroidales_unclassified(54),
Otu00883,1.5e-05,0,8e-06,7e-06,0,7e-06,0.640148,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00884,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(93),Porphyromonadaceae_unclassified(90),
Otu00887,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(75),
Otu00899,5e-06,0,5e-06,7e-06,0,7e-06,1,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu00902,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Bacteroidetes(100),Bacteroidia(82),Bacteroidales(82),Bacteroidales_unclassified(67),Bacteroidales_unclassified(67),
Otu00905,3e-05,0,1.7e-05,1.3e-05,0,1.3e-05,0.479629,1,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(89),
Otu00907,1e-05,0,7e-06,0,0,0,0.510203,1,Bacteria(100),Proteobacteria(100),Epsilonproteobacteria(100),Campylobacterales(100),Helicobacteraceae(100),Helicobacter(100),
Otu00914,5e-06,0,5e-06,0,0,0,1,1,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu00917,5e-06,0,5e-06,1.3e-05,0,9e-06,0.580173,1,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
