OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu02886,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu02893,0,0,0,1.3e-05,0,9e-06,0.183673,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu02896,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),
Otu02898,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu02923,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(75),Bacteroidetes_unclassified(75),Bacteroidetes_unclassified(75),Bacteroidetes_unclassified(75),
Otu02924,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu02935,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu02937,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu02940,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(75),Ruminococcaceae_unclassified(75),
Otu02941,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu02946,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu02948,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Proteobacteria(75),Proteobacteria_unclassified(75),Proteobacteria_unclassified(75),Proteobacteria_unclassified(75),Proteobacteria_unclassified(75),
Otu02950,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(75),Lachnospiraceae_unclassified(75),
Otu02951,0,0,0,1.3e-05,0,9e-06,0.183673,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(75),Bacteroidales(75),Bacteroidales_unclassified(75),Bacteroidales_unclassified(75),
Otu02953,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteria_unclassified(75),Bacteria_unclassified(75),Bacteria_unclassified(75),Bacteria_unclassified(75),Bacteria_unclassified(75),
Otu02957,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Proteobacteria(100),Epsilonproteobacteria(100),Campylobacterales(100),Helicobacteraceae(100),Helicobacter(100),
Otu02958,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu02960,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu02964,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu02965,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(75),Porphyromonadaceae_unclassified(75),
Otu02971,0,0,0,1.3e-05,0,9e-06,0.183673,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(75),Bacteroidetes_unclassified(75),Bacteroidetes_unclassified(75),Bacteroidetes_unclassified(75),
Otu02979,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu02982,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu02987,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),
Otu02990,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02991,0,0,0,1.3e-05,0,1.3e-05,0.183673,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu02994,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu02996,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu02998,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03047,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(75),Firmicutes_unclassified(75),Firmicutes_unclassified(75),Firmicutes_unclassified(75),
Otu03066,1.5e-05,0,8e-06,0,0,0,0.265304,0.8582580703125,Bacteria(100),Candidatus_Saccharibacteria(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),
Otu03067,1.5e-05,0,8e-06,0,0,0,0.265304,0.8582580703125,Bacteria(100),Proteobacteria(100),Epsilonproteobacteria(100),Campylobacterales(100),Helicobacteraceae(100),Helicobacter(75),
Otu03068,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu03070,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Leuconostocaceae(100),Weissella(100),
Otu03085,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu03089,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03092,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03093,1.5e-05,0,8e-06,0,0,0,0.265304,0.8582580703125,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03097,0,0,0,1.3e-05,0,1.3e-05,0.183673,0.8582580703125,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),
Otu03108,0,0,0,1.3e-05,0,9e-06,0.183673,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu03141,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03147,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu03148,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Betaproteobacteria_unclassified(100),Betaproteobacteria_unclassified(100),Betaproteobacteria_unclassified(100),
Otu03159,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(75),Bacteroidales_unclassified(75),
Otu03163,1.5e-05,0,1.1e-05,0,0,0,0.265304,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03180,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03181,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03184,0,0,0,1.3e-05,0,1.3e-05,0.183673,0.8582580703125,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03191,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu03192,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridiaceae_1_unclassified(100),
Otu03196,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Enterorhabdus(100),
Otu03201,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03203,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu03204,1.5e-05,0,8e-06,0,0,0,0.265304,0.8582580703125,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03205,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu03206,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Proteobacteria(100),Epsilonproteobacteria(100),Campylobacterales(100),Helicobacteraceae(100),Helicobacter(100),
Otu03207,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03209,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03216,2e-05,0,9e-06,0,0,0,0.140356,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(75),
Otu03257,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03264,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03270,1.5e-05,0,1.1e-05,0,0,0,0.265304,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu03271,1.5e-05,0,1.1e-05,0,0,0,0.265304,0.8582580703125,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03290,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03295,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(75),Bacteroidales(75),Bacteroidales_unclassified(75),Bacteroidales_unclassified(75),
Otu03305,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu03320,0,0,0,1.3e-05,0,9e-06,0.183673,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03322,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu03323,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03324,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu03327,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Tenericutes(100),Mollicutes(100),Anaeroplasmatales(100),Anaeroplasmataceae(100),Anaeroplasma(100),
Otu03328,0,0,0,1.3e-05,0,9e-06,0.183673,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03343,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03347,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03349,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Tenericutes(100),Mollicutes(100),Anaeroplasmatales(100),Anaeroplasmataceae(100),Anaeroplasma(100),
Otu03350,0,0,0,1.3e-05,0,9e-06,0.183673,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03359,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03364,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu03367,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu03379,0,0,0,1.3e-05,0,9e-06,0.183673,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu03382,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu03386,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu03389,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03403,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03414,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03419,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu03420,0,0,0,1.3e-05,0,9e-06,0.183673,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu03428,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu03435,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu03456,0,0,0,1.3e-05,0,1.3e-05,0.183673,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu03458,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu03492,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu03501,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteria_unclassified(67),Bacteria_unclassified(67),Bacteria_unclassified(67),Bacteria_unclassified(67),Bacteria_unclassified(67),
Otu03511,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu03524,1.5e-05,0,1.1e-05,0,0,0,0.265304,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(67),Bacteroidales(67),Bacteroidales_unclassified(67),Bacteroidales_unclassified(67),
Otu03527,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu03530,0,0,0,1.3e-05,0,9e-06,0.183673,0.8582580703125,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03569,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(67),Bacteroidetes_unclassified(67),Bacteroidetes_unclassified(67),Bacteroidetes_unclassified(67),
Otu03573,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(67),Bacteroidales(67),Bacteroidales_unclassified(67),Bacteroidales_unclassified(67),
Otu03579,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu03596,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu03597,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu03607,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(67),Bacteroidetes_unclassified(67),Bacteroidetes_unclassified(67),Bacteroidetes_unclassified(67),
Otu03620,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu03629,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Tenericutes(67),Mollicutes(67),Anaeroplasmatales(67),Anaeroplasmataceae(67),Anaeroplasma(67),
Otu03636,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu03642,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu03693,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03697,1.5e-05,0,1.1e-05,0,0,0,0.265304,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu03733,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03740,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03751,0,0,0,1.3e-05,0,1.3e-05,0.183673,0.8582580703125,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03764,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillales_unclassified(100),Lactobacillales_unclassified(100),
Otu03783,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03785,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(67),
Otu03786,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(67),Bacteroidetes_unclassified(67),Bacteroidetes_unclassified(67),Bacteroidetes_unclassified(67),
Otu03824,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03826,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(67),Bacteroidales(67),Bacteroidales_unclassified(67),Bacteroidales_unclassified(67),
Otu03828,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu03835,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu03850,0,0,0,1.3e-05,0,1.3e-05,0.183673,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03852,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03854,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Tenericutes(100),Mollicutes(100),Anaeroplasmatales(100),Anaeroplasmataceae(100),Anaeroplasma(100),
Otu03856,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03859,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(67),Porphyromonadaceae_unclassified(67),
Otu03862,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu03863,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03864,0,0,0,1.3e-05,0,1.3e-05,0.183673,0.8582580703125,Bacteria(100),Tenericutes(100),Mollicutes(100),Anaeroplasmatales(100),Anaeroplasmataceae(100),Anaeroplasma(100),
Otu03865,0,0,0,7e-06,0,7e-06,0.428571,0.8582580703125,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
